Food_ID,Name,C_Type,Veg_Non,Describe,Health_Issue,Climate,Restaurant,Rating,Protein,Calories,Carbs
384.0,Sautéed Spinach Variant 63,Healthy Food,veg,"A delicious and unique preparation of Sautéed Spinach Variant 63, crafted to please the palate and provide nourishment.",OCD,rainy,Home Kitchen,4.2,19.2,425.0,68.7
385.0,Sautéed Spinach Variant 64,Healthy Food,non-veg,"A delicious and unique preparation of Sautéed Spinach Variant 64, crafted to please the palate and provide nourishment.",OCD,summer,Fresh Greens,4.9,2.1,183.0,12.3
386.0,Greek Yogurt with Berries Variant 25,Healthy Food,veg,"A delicious and unique preparation of Greek Yogurt with Berries Variant 25, crafted to please the palate and provide nourishment.",OCD,winter,Urban Plates,4.6,8.0,160.0,70.3
387.0,Mixed Bean Salad Variant 38,Healthy Food,non-veg,"A delicious and unique preparation of Mixed Bean Salad Variant 38, crafted to please the palate and provide nourishment.",OCD,summer,Healthy Greens,3.5,17.8,258.0,33.5
388.0,Greek Yogurt with Berries Variant 26,Healthy Food,veg,"A delicious and unique preparation of Greek Yogurt with Berries Variant 26, crafted to please the palate and provide nourishment.",OCD,winter,Green Table,3.9,16.1,401.0,69.0
389.0,Sautéed Spinach Variant 65,Healthy Food,non-veg,"A delicious and unique preparation of Sautéed Spinach Variant 65, crafted to please the palate and provide nourishment.",OCD,rainy,Ocean Breeze,3.7,28.7,159.0,77.5
390.0,Mixed Bean Salad Variant 39,Healthy Food,veg,"A delicious and unique preparation of Mixed Bean Salad Variant 39, crafted to please the palate and provide nourishment.",OCD,winter,Green Table,5.0,12.4,267.0,48.6
391.0,Grilled Salmon Salad Variant 27,Healthy Food,non-veg,"A delightful and nutritious dish featuring fresh salmon, perfect for a flavorful and health-conscious meal.",PTSD,summer,Healthy Greens,3.9,15.6,345.0,44.7
392.0,Grilled Salmon Salad Variant 28,Healthy Food,veg,"A delightful and nutritious dish featuring fresh salmon, perfect for a flavorful and health-conscious meal.",PTSD,rainy,Spice House,4.9,11.2,451.0,50.3
393.0,Quinoa Veggie Bowl Variant 27,Healthy Food,non-veg,"A wholesome and hearty quinoa bowl packed with vibrant veggies, ideal for a nutritious, energy-boosting option.",PTSD,summer,Fruit Bar,3.6,18.3,468.0,58.5
394.0,Stir-Fried Tofu Variant 27,Healthy Food,veg,"A savory and protein-rich stir-fried tofu dish, offering a delicious, plant-based alternative.",PTSD,rainy,Vital Cafe,4.7,28.5,132.0,77.3
395.0,Avocado Chicken Wrap Variant 40,Healthy Food,non-veg,"A creamy and satisfying wrap with avocado and choice fillings, great for a balanced and refreshing meal.",PTSD,rainy,Energy Bites,4.1,26.8,287.0,24.7
396.0,Quinoa Veggie Bowl Variant 28,Healthy Food,veg,"A wholesome and hearty quinoa bowl packed with vibrant veggies, ideal for a nutritious, energy-boosting option.",PTSD,winter,Home Kitchen,4.3,28.9,401.0,71.7
397.0,Avocado Chicken Wrap Variant 41,Healthy Food,non-veg,"A creamy and satisfying wrap with avocado and choice fillings, great for a balanced and refreshing meal.",PTSD,winter,Ocean Breeze,3.8,24.6,295.0,39.3
398.0,Stir-Fried Tofu Variant 28,Healthy Food,veg,"A savory and protein-rich stir-fried tofu dish, offering a delicious, plant-based alternative.",PTSD,rainy,Spice House,4.3,19.7,148.0,69.2
399.0,Low-Carb Cauliflower Rice Variant 14,Healthy Food,non-veg,"A delicious and unique preparation of Low-Carb Cauliflower Rice Variant 14, crafted to please the palate and provide nourishment.",PTSD,rainy,Vital Cafe,3.6,12.7,346.0,13.5
400.0,Avocado Chicken Wrap Variant 42,Healthy Food,veg,"A creamy and satisfying wrap with avocado and choice fillings, great for a balanced and refreshing meal.",PTSD,winter,Energy Bites,4.4,4.5,397.0,45.2
401.0,Kale and Lentil Soup Variant 27,Healthy Food,non-veg,"A delicious and unique preparation of Kale and Lentil Soup Variant 27, crafted to please the palate and provide nourishment.",Schizophrenia,summer,Spice House,4.8,2.1,368.0,68.6
402.0,Grilled Tuna Variant 14,Healthy Food,veg,"A delicious and unique preparation of Grilled Tuna Variant 14, crafted to please the palate and provide nourishment.",Schizophrenia,rainy,Fruit Bar,4.4,11.0,302.0,34.9
403.0,Berry Spinach Smoothie Variant 40,Healthy Food,non-veg,"A delicious and unique preparation of Berry Spinach Smoothie Variant 40, crafted to please the palate and provide nourishment.",Schizophrenia,winter,Spice House,4.2,15.8,280.0,19.7
404.0,Walnut-Crusted Salmon Variant 27,Healthy Food,veg,"A delightful and nutritious dish featuring fresh salmon, perfect for a flavorful and health-conscious meal.",Schizophrenia,rainy,Fruit Bar,4.3,13.0,342.0,37.7
405.0,Roasted Beet Salad Variant 27,Healthy Food,non-veg,"A delicious and unique preparation of Roasted Beet Salad Variant 27, crafted to please the palate and provide nourishment.",Schizophrenia,rainy,Vital Cafe,4.3,3.2,414.0,58.8
406.0,Kale and Lentil Soup Variant 28,Healthy Food,veg,"A delicious and unique preparation of Kale and Lentil Soup Variant 28, crafted to please the palate and provide nourishment.",Schizophrenia,rainy,Urban Plates,4.0,27.3,358.0,43.4
407.0,Berry Spinach Smoothie Variant 41,Healthy Food,non-veg,"A delicious and unique preparation of Berry Spinach Smoothie Variant 41, crafted to please the palate and provide nourishment.",Schizophrenia,winter,Fresh Greens,4.8,9.2,273.0,46.1
408.0,Walnut-Crusted Salmon Variant 28,Healthy Food,veg,"A delightful and nutritious dish featuring fresh salmon, perfect for a flavorful and health-conscious meal.",Schizophrenia,winter,Ocean Breeze,3.8,13.1,198.0,45.7
409.0,Roasted Beet Salad Variant 28,Healthy Food,non-veg,"A delicious and unique preparation of Roasted Beet Salad Variant 28, crafted to please the palate and provide nourishment.",Schizophrenia,winter,Energy Bites,3.9,13.7,245.0,38.8
410.0,Berry Spinach Smoothie Variant 42,Healthy Food,veg,"A delicious and unique preparation of Berry Spinach Smoothie Variant 42, crafted to please the palate and provide nourishment.",Schizophrenia,rainy,Vital Cafe,4.7,6.8,244.0,24.0
411.0,Sautéed Spinach Variant 66,Healthy Food,non-veg,"A delicious and unique preparation of Sautéed Spinach Variant 66, crafted to please the palate and provide nourishment.",Sleep Apnea,summer,Spice House,3.7,7.6,293.0,45.8
412.0,Mixed Bean Salad Variant 40,Healthy Food,veg,"A delicious and unique preparation of Mixed Bean Salad Variant 40, crafted to please the palate and provide nourishment.",Sleep Apnea,summer,Healthy Greens,4.7,27.8,225.0,61.4
413.0,Sautéed Spinach Variant 67,Healthy Food,non-veg,"A delicious and unique preparation of Sautéed Spinach Variant 67, crafted to please the palate and provide nourishment.",Sleep Apnea,winter,Fruit Bar,4.3,10.6,315.0,56.5
414.0,Sautéed Spinach Variant 68,Healthy Food,veg,"A delicious and unique preparation of Sautéed Spinach Variant 68, crafted to please the palate and provide nourishment.",Sleep Apnea,winter,Spice House,4.0,22.9,248.0,47.6
415.0,Sautéed Spinach Variant 69,Healthy Food,non-veg,"A delicious and unique preparation of Sautéed Spinach Variant 69, crafted to please the palate and provide nourishment.",Sleep Apnea,rainy,Fresh Greens,4.2,10.0,239.0,37.8
416.0,Greek Yogurt with Berries Variant 27,Healthy Food,veg,"A delicious and unique preparation of Greek Yogurt with Berries Variant 27, crafted to please the palate and provide nourishment.",Sleep Apnea,rainy,Ocean Breeze,4.1,18.9,365.0,43.1
417.0,Mixed Bean Salad Variant 41,Healthy Food,non-veg,"A delicious and unique preparation of Mixed Bean Salad Variant 41, crafted to please the palate and provide nourishment.",Sleep Apnea,winter,Vital Cafe,3.7,18.4,401.0,33.5
418.0,Greek Yogurt with Berries Variant 28,Healthy Food,veg,"A delicious and unique preparation of Greek Yogurt with Berries Variant 28, crafted to please the palate and provide nourishment.",Sleep Apnea,rainy,Vital Cafe,4.6,3.8,463.0,26.4
419.0,Sautéed Spinach Variant 70,Healthy Food,non-veg,"A delicious and unique preparation of Sautéed Spinach Variant 70, crafted to please the palate and provide nourishment.",Sleep Apnea,rainy,Energy Bites,4.2,25.4,380.0,31.1
420.0,Mixed Bean Salad Variant 42,Healthy Food,veg,"A delicious and unique preparation of Mixed Bean Salad Variant 42, crafted to please the palate and provide nourishment.",Sleep Apnea,winter,Urban Plates,3.7,29.6,430.0,25.1
421.0,Grilled Salmon Salad Variant 29,Healthy Food,non-veg,"A delightful and nutritious dish featuring fresh salmon, perfect for a flavorful and health-conscious meal.",Tuberculosis,winter,Fruit Bar,4.2,18.7,417.0,50.0
422.0,Grilled Salmon Salad Variant 30,Healthy Food,veg,"A delightful and nutritious dish featuring fresh salmon, perfect for a flavorful and health-conscious meal.",Tuberculosis,summer,Fresh Greens,4.3,18.7,146.0,57.3
423.0,Quinoa Veggie Bowl Variant 29,Healthy Food,non-veg,"A wholesome and hearty quinoa bowl packed with vibrant veggies, ideal for a nutritious, energy-boosting option.",Tuberculosis,winter,Green Table,3.7,20.9,356.0,42.9
424.0,Stir-Fried Tofu Variant 29,Healthy Food,veg,"A savory and protein-rich stir-fried tofu dish, offering a delicious, plant-based alternative.",Tuberculosis,summer,Fresh Greens,4.2,23.3,348.0,77.0
425.0,Avocado Chicken Wrap Variant 43,Healthy Food,non-veg,"A creamy and satisfying wrap with avocado and choice fillings, great for a balanced and refreshing meal.",Tuberculosis,rainy,Urban Plates,4.5,17.9,336.0,17.9
426.0,Quinoa Veggie Bowl Variant 30,Healthy Food,veg,"A wholesome and hearty quinoa bowl packed with vibrant veggies, ideal for a nutritious, energy-boosting option.",Tuberculosis,rainy,Energy Bites,4.3,26.5,361.0,60.5
427.0,Avocado Chicken Wrap Variant 44,Healthy Food,non-veg,"A creamy and satisfying wrap with avocado and choice fillings, great for a balanced and refreshing meal.",Tuberculosis,winter,Green Table,4.8,22.5,334.0,54.8
428.0,Stir-Fried Tofu Variant 30,Healthy Food,veg,"A savory and protein-rich stir-fried tofu dish, offering a delicious, plant-based alternative.",Tuberculosis,rainy,Green Table,3.6,22.9,394.0,33.8
429.0,Low-Carb Cauliflower Rice Variant 15,Healthy Food,non-veg,"A delicious and unique preparation of Low-Carb Cauliflower Rice Variant 15, crafted to please the palate and provide nourishment.",Tuberculosis,summer,Fruit Bar,4.4,4.5,227.0,73.6
430.0,Avocado Chicken Wrap Variant 45,Healthy Food,veg,"A creamy and satisfying wrap with avocado and choice fillings, great for a balanced and refreshing meal.",Tuberculosis,rainy,Energy Bites,4.9,4.3,296.0,63.7
431.0,Kale and Lentil Soup Variant 29,Healthy Food,non-veg,"A delicious and unique preparation of Kale and Lentil Soup Variant 29, crafted to please the palate and provide nourishment.",Ulcers,summer,Energy Bites,4.9,23.7,270.0,36.8
432.0,Grilled Tuna Variant 15,Healthy Food,veg,"A delicious and unique preparation of Grilled Tuna Variant 15, crafted to please the palate and provide nourishment.",Ulcers,winter,Home Kitchen,4.7,13.2,374.0,23.1
433.0,Berry Spinach Smoothie Variant 43,Healthy Food,non-veg,"A delicious and unique preparation of Berry Spinach Smoothie Variant 43, crafted to please the palate and provide nourishment.",Ulcers,rainy,Energy Bites,4.5,7.6,149.0,39.4
434.0,Walnut-Crusted Salmon Variant 29,Healthy Food,veg,"A delightful and nutritious dish featuring fresh salmon, perfect for a flavorful and health-conscious meal.",Ulcers,winter,Fruit Bar,4.9,12.2,260.0,49.7
435.0,Roasted Beet Salad Variant 29,Healthy Food,non-veg,"A delicious and unique preparation of Roasted Beet Salad Variant 29, crafted to please the palate and provide nourishment.",Ulcers,summer,Spice House,3.6,15.6,364.0,26.2
436.0,Kale and Lentil Soup Variant 30,Healthy Food,veg,"A delicious and unique preparation of Kale and Lentil Soup Variant 30, crafted to please the palate and provide nourishment.",Ulcers,winter,Healthy Greens,3.6,15.2,367.0,77.5
437.0,Berry Spinach Smoothie Variant 44,Healthy Food,non-veg,"A delicious and unique preparation of Berry Spinach Smoothie Variant 44, crafted to please the palate and provide nourishment.",Ulcers,summer,Home Kitchen,4.9,24.7,331.0,14.5
438.0,Walnut-Crusted Salmon Variant 30,Healthy Food,veg,"A delightful and nutritious dish featuring fresh salmon, perfect for a flavorful and health-conscious meal.",Ulcers,winter,Urban Plates,4.2,9.5,216.0,32.9
439.0,Roasted Beet Salad Variant 30,Healthy Food,non-veg,"A delicious and unique preparation of Roasted Beet Salad Variant 30, crafted to please the palate and provide nourishment.",Ulcers,rainy,Healthy Greens,4.9,3.4,347.0,43.4
440.0,Berry Spinach Smoothie Variant 45,Healthy Food,veg,"A delicious and unique preparation of Berry Spinach Smoothie Variant 45, crafted to please the palate and provide nourishment.",Ulcers,summer,Fruit Bar,4.8,6.5,230.0,46.3
441.0,Sautéed Spinach Variant 71,Healthy Food,non-veg,"A delicious and unique preparation of Sautéed Spinach Variant 71, crafted to please the palate and provide nourishment.",Varicose Veins,rainy,Energy Bites,4.9,9.3,165.0,35.3
442.0,Mixed Bean Salad Variant 43,Healthy Food,veg,"A delicious and unique preparation of Mixed Bean Salad Variant 43, crafted to please the palate and provide nourishment.",Varicose Veins,rainy,Fresh Greens,4.5,18.5,394.0,51.8
443.0,Sautéed Spinach Variant 72,Healthy Food,non-veg,"A delicious and unique preparation of Sautéed Spinach Variant 72, crafted to please the palate and provide nourishment.",Varicose Veins,winter,Spice House,3.9,9.2,296.0,42.7
444.0,Sautéed Spinach Variant 73,Healthy Food,veg,"A delicious and unique preparation of Sautéed Spinach Variant 73, crafted to please the palate and provide nourishment.",Varicose Veins,summer,Spice House,4.0,19.7,134.0,39.8
445.0,Sautéed Spinach Variant 74,Healthy Food,non-veg,"A delicious and unique preparation of Sautéed Spinach Variant 74, crafted to please the palate and provide nourishment.",Varicose Veins,winter,Ocean Breeze,4.9,29.1,481.0,28.0
446.0,Greek Yogurt with Berries Variant 29,Healthy Food,veg,"A delicious and unique preparation of Greek Yogurt with Berries Variant 29, crafted to please the palate and provide nourishment.",Varicose Veins,rainy,Vital Cafe,4.8,23.6,296.0,35.5
447.0,Mixed Bean Salad Variant 44,Healthy Food,non-veg,"A delicious and unique preparation of Mixed Bean Salad Variant 44, crafted to please the palate and provide nourishment.",Varicose Veins,rainy,Home Kitchen,4.9,15.8,312.0,32.0
448.0,Greek Yogurt with Berries Variant 30,Healthy Food,veg,"A delicious and unique preparation of Greek Yogurt with Berries Variant 30, crafted to please the palate and provide nourishment.",Varicose Veins,winter,Fruit Bar,3.7,4.6,412.0,31.8
449.0,Sautéed Spinach Variant 75,Healthy Food,non-veg,"A delicious and unique preparation of Sautéed Spinach Variant 75, crafted to please the palate and provide nourishment.",Varicose Veins,summer,Home Kitchen,4.6,17.6,375.0,47.8
450.0,Mixed Bean Salad Variant 45,Healthy Food,veg,"A delicious and unique preparation of Mixed Bean Salad Variant 45, crafted to please the palate and provide nourishment.",Varicose Veins,summer,Spice House,4.7,27.4,409.0,42.5
451.0,Grilled Salmon Salad Variant 31,Healthy Food,non-veg,"A delightful and nutritious dish featuring fresh salmon, perfect for a flavorful and health-conscious meal.",Dementia,winter,Energy Bites,4.4,16.1,120.0,17.8
452.0,Grilled Salmon Salad Variant 32,Healthy Food,veg,"A delightful and nutritious dish featuring fresh salmon, perfect for a flavorful and health-conscious meal.",Dementia,rainy,Urban Plates,3.9,21.2,144.0,24.8
453.0,Quinoa Veggie Bowl Variant 31,Healthy Food,non-veg,"A wholesome and hearty quinoa bowl packed with vibrant veggies, ideal for a nutritious, energy-boosting option.",Dementia,rainy,Fresh Greens,3.8,29.3,221.0,13.0
454.0,Stir-Fried Tofu Variant 31,Healthy Food,veg,"A savory and protein-rich stir-fried tofu dish, offering a delicious, plant-based alternative.",Dementia,rainy,Fresh Greens,4.5,27.9,379.0,34.0
455.0,Avocado Chicken Wrap Variant 46,Healthy Food,non-veg,"A creamy and satisfying wrap with avocado and choice fillings, great for a balanced and refreshing meal.",Dementia,rainy,Vital Cafe,4.8,7.9,342.0,75.7
456.0,Quinoa Veggie Bowl Variant 32,Healthy Food,veg,"A wholesome and hearty quinoa bowl packed with vibrant veggies, ideal for a nutritious, energy-boosting option.",Dementia,winter,Healthy Greens,4.6,9.5,378.0,35.2
457.0,Avocado Chicken Wrap Variant 47,Healthy Food,non-veg,"A creamy and satisfying wrap with avocado and choice fillings, great for a balanced and refreshing meal.",Dementia,winter,Vital Cafe,4.3,5.9,225.0,17.4
458.0,Stir-Fried Tofu Variant 32,Healthy Food,veg,"A savory and protein-rich stir-fried tofu dish, offering a delicious, plant-based alternative.",Dementia,rainy,Ocean Breeze,4.6,8.1,468.0,50.5
459.0,Low-Carb Cauliflower Rice Variant 16,Healthy Food,non-veg,"A delicious and unique preparation of Low-Carb Cauliflower Rice Variant 16, crafted to please the palate and provide nourishment.",Dementia,summer,Fresh Greens,3.5,15.5,131.0,43.6
460.0,Avocado Chicken Wrap Variant 48,Healthy Food,veg,"A creamy and satisfying wrap with avocado and choice fillings, great for a balanced and refreshing meal.",Dementia,summer,Green Table,4.7,13.8,431.0,63.6
461.0,Kale and Lentil Soup Variant 31,Healthy Food,non-veg,"A delicious and unique preparation of Kale and Lentil Soup Variant 31, crafted to please the palate and provide nourishment.",Allergies,winter,Ocean Breeze,4.9,25.8,380.0,66.6
462.0,Grilled Tuna Variant 16,Healthy Food,veg,"A delicious and unique preparation of Grilled Tuna Variant 16, crafted to please the palate and provide nourishment.",Allergies,rainy,Vital Cafe,4.1,5.6,308.0,75.3
463.0,Berry Spinach Smoothie Variant 46,Healthy Food,non-veg,"A delicious and unique preparation of Berry Spinach Smoothie Variant 46, crafted to please the palate and provide nourishment.",Allergies,rainy,Ocean Breeze,3.6,12.2,322.0,77.6
464.0,Walnut-Crusted Salmon Variant 31,Healthy Food,veg,"A delightful and nutritious dish featuring fresh salmon, perfect for a flavorful and health-conscious meal.",Allergies,winter,Green Table,4.2,2.8,416.0,66.0
465.0,Roasted Beet Salad Variant 31,Healthy Food,non-veg,"A delicious and unique preparation of Roasted Beet Salad Variant 31, crafted to please the palate and provide nourishment.",Allergies,summer,Energy Bites,3.5,24.5,145.0,50.8
466.0,Kale and Lentil Soup Variant 32,Healthy Food,veg,"A delicious and unique preparation of Kale and Lentil Soup Variant 32, crafted to please the palate and provide nourishment.",Allergies,winter,Ocean Breeze,4.7,23.5,349.0,35.1
467.0,Berry Spinach Smoothie Variant 47,Healthy Food,non-veg,"A delicious and unique preparation of Berry Spinach Smoothie Variant 47, crafted to please the palate and provide nourishment.",Allergies,summer,Spice House,4.9,19.4,458.0,60.9
468.0,Walnut-Crusted Salmon Variant 32,Healthy Food,veg,"A delightful and nutritious dish featuring fresh salmon, perfect for a flavorful and health-conscious meal.",Allergies,winter,Spice House,4.5,13.1,431.0,55.4
469.0,Roasted Beet Salad Variant 32,Healthy Food,non-veg,"A delicious and unique preparation of Roasted Beet Salad Variant 32, crafted to please the palate and provide nourishment.",Allergies,summer,Energy Bites,3.7,5.4,405.0,72.5
470.0,Berry Spinach Smoothie Variant 48,Healthy Food,veg,"A delicious and unique preparation of Berry Spinach Smoothie Variant 48, crafted to please the palate and provide nourishment.",Allergies,rainy,Urban Plates,4.6,22.1,289.0,19.5
471.0,Sautéed Spinach Variant 76,Healthy Food,non-veg,"A delicious and unique preparation of Sautéed Spinach Variant 76, crafted to please the palate and provide nourishment.",Sickle Cell,winter,Fruit Bar,4.1,21.0,233.0,70.7
472.0,Mixed Bean Salad Variant 46,Healthy Food,veg,"A delicious and unique preparation of Mixed Bean Salad Variant 46, crafted to please the palate and provide nourishment.",Sickle Cell,winter,Green Table,4.4,27.7,182.0,25.6
473.0,Sautéed Spinach Variant 77,Healthy Food,non-veg,"A delicious and unique preparation of Sautéed Spinach Variant 77, crafted to please the palate and provide nourishment.",Sickle Cell,rainy,Fruit Bar,4.0,10.6,406.0,37.2
474.0,Sautéed Spinach Variant 78,Healthy Food,veg,"A delicious and unique preparation of Sautéed Spinach Variant 78, crafted to please the palate and provide nourishment.",Sickle Cell,rainy,Urban Plates,4.0,14.4,363.0,21.7
475.0,Sautéed Spinach Variant 79,Healthy Food,non-veg,"A delicious and unique preparation of Sautéed Spinach Variant 79, crafted to please the palate and provide nourishment.",Sickle Cell,winter,Spice House,4.0,26.6,119.0,60.2
476.0,Greek Yogurt with Berries Variant 31,Healthy Food,veg,"A delicious and unique preparation of Greek Yogurt with Berries Variant 31, crafted to please the palate and provide nourishment.",Sickle Cell,winter,Ocean Breeze,3.9,16.8,413.0,14.1
477.0,Mixed Bean Salad Variant 47,Healthy Food,non-veg,"A delicious and unique preparation of Mixed Bean Salad Variant 47, crafted to please the palate and provide nourishment.",Sickle Cell,summer,Fresh Greens,4.5,8.2,130.0,19.9
478.0,Greek Yogurt with Berries Variant 32,Healthy Food,veg,"A delicious and unique preparation of Greek Yogurt with Berries Variant 32, crafted to please the palate and provide nourishment.",Sickle Cell,rainy,Energy Bites,4.1,9.1,277.0,47.7
479.0,Sautéed Spinach Variant 80,Healthy Food,non-veg,"A delicious and unique preparation of Sautéed Spinach Variant 80, crafted to please the palate and provide nourishment.",Sickle Cell,winter,Spice House,4.3,23.6,172.0,51.0
480.0,Mixed Bean Salad Variant 48,Healthy Food,veg,"A delicious and unique preparation of Mixed Bean Salad Variant 48, crafted to please the palate and provide nourishment.",Sickle Cell,winter,Healthy Greens,4.2,8.3,404.0,56.5
481.0,Grilled Salmon Salad Variant 33,Healthy Food,non-veg,"A delightful and nutritious dish featuring fresh salmon, perfect for a flavorful and health-conscious meal.",Multiple Sclerosis,rainy,Healthy Greens,4.8,9.7,419.0,23.8
482.0,Grilled Salmon Salad Variant 34,Healthy Food,veg,"A delightful and nutritious dish featuring fresh salmon, perfect for a flavorful and health-conscious meal.",Multiple Sclerosis,rainy,Urban Plates,4.3,10.5,130.0,50.9
483.0,Quinoa Veggie Bowl Variant 33,Healthy Food,non-veg,"A wholesome and hearty quinoa bowl packed with vibrant veggies, ideal for a nutritious, energy-boosting option.",Multiple Sclerosis,winter,Green Table,4.5,20.1,316.0,25.2
484.0,Stir-Fried Tofu Variant 33,Healthy Food,veg,"A savory and protein-rich stir-fried tofu dish, offering a delicious, plant-based alternative.",Multiple Sclerosis,winter,Green Table,3.6,20.9,302.0,14.0
485.0,Avocado Chicken Wrap Variant 49,Healthy Food,non-veg,"A creamy and satisfying wrap with avocado and choice fillings, great for a balanced and refreshing meal.",Multiple Sclerosis,winter,Home Kitchen,3.7,18.6,430.0,37.4
486.0,Quinoa Veggie Bowl Variant 34,Healthy Food,veg,"A wholesome and hearty quinoa bowl packed with vibrant veggies, ideal for a nutritious, energy-boosting option.",Multiple Sclerosis,rainy,Vital Cafe,4.0,10.8,429.0,78.5
487.0,Avocado Chicken Wrap Variant 50,Healthy Food,non-veg,"A creamy and satisfying wrap with avocado and choice fillings, great for a balanced and refreshing meal.",Multiple Sclerosis,rainy,Vital Cafe,3.7,21.9,171.0,24.7
488.0,Stir-Fried Tofu Variant 34,Healthy Food,veg,"A savory and protein-rich stir-fried tofu dish, offering a delicious, plant-based alternative.",Multiple Sclerosis,rainy,Energy Bites,3.8,26.8,163.0,14.3
489.0,Low-Carb Cauliflower Rice Variant 17,Healthy Food,non-veg,"A delicious and unique preparation of Low-Carb Cauliflower Rice Variant 17, crafted to please the palate and provide nourishment.",Multiple Sclerosis,winter,Fresh Greens,4.2,27.6,234.0,62.9
490.0,Avocado Chicken Wrap Variant 51,Healthy Food,veg,"A creamy and satisfying wrap with avocado and choice fillings, great for a balanced and refreshing meal.",Multiple Sclerosis,winter,Vital Cafe,3.8,11.7,295.0,12.9
491.0,Kale and Lentil Soup Variant 33,Healthy Food,non-veg,"A delicious and unique preparation of Kale and Lentil Soup Variant 33, crafted to please the palate and provide nourishment.",Constipation,summer,Ocean Breeze,4.9,13.4,414.0,20.4
492.0,Grilled Tuna Variant 17,Healthy Food,veg,"A delicious and unique preparation of Grilled Tuna Variant 17, crafted to please the palate and provide nourishment.",Constipation,summer,Home Kitchen,4.8,21.1,250.0,16.8
493.0,Berry Spinach Smoothie Variant 49,Healthy Food,non-veg,"A delicious and unique preparation of Berry Spinach Smoothie Variant 49, crafted to please the palate and provide nourishment.",Constipation,winter,Urban Plates,3.9,4.3,414.0,54.2
494.0,Walnut-Crusted Salmon Variant 33,Healthy Food,veg,"A delightful and nutritious dish featuring fresh salmon, perfect for a flavorful and health-conscious meal.",Constipation,winter,Ocean Breeze,4.5,16.7,157.0,61.0
495.0,Roasted Beet Salad Variant 33,Healthy Food,non-veg,"A delicious and unique preparation of Roasted Beet Salad Variant 33, crafted to please the palate and provide nourishment.",Constipation,rainy,Home Kitchen,4.4,16.5,316.0,40.8
496.0,Kale and Lentil Soup Variant 34,Healthy Food,veg,"A delicious and unique preparation of Kale and Lentil Soup Variant 34, crafted to please the palate and provide nourishment.",Constipation,rainy,Green Table,3.8,4.3,438.0,67.3
497.0,Berry Spinach Smoothie Variant 50,Healthy Food,non-veg,"A delicious and unique preparation of Berry Spinach Smoothie Variant 50, crafted to please the palate and provide nourishment.",Constipation,winter,Fruit Bar,4.2,24.3,364.0,54.1
498.0,Walnut-Crusted Salmon Variant 34,Healthy Food,veg,"A delightful and nutritious dish featuring fresh salmon, perfect for a flavorful and health-conscious meal.",Constipation,winter,Healthy Greens,3.6,22.1,367.0,77.5
499.0,Roasted Beet Salad Variant 34,Healthy Food,non-veg,"A delicious and unique preparation of Roasted Beet Salad Variant 34, crafted to please the palate and provide nourishment.",Constipation,summer,Green Table,4.7,12.3,391.0,18.4
500.0,Berry Spinach Smoothie Variant 51,Healthy Food,veg,"A delicious and unique preparation of Berry Spinach Smoothie Variant 51, crafted to please the palate and provide nourishment.",Constipation,summer,Healthy Greens,4.9,15.7,415.0,73.3
,Sautéed Spinach Variant 81,,,"A delicious and unique preparation of Sautéed Spinach Variant 81, crafted to please the palate and provide nourishment.",,,,,,,
,Mixed Bean Salad Variant 49,,,"A delicious and unique preparation of Mixed Bean Salad Variant 49, crafted to please the palate and provide nourishment.",,,,,,,
,Sautéed Spinach Variant 82,,,"A delicious and unique preparation of Sautéed Spinach Variant 82, crafted to please the palate and provide nourishment.",,,,,,,
,Sautéed Spinach Variant 83,,,"A delicious and unique preparation of Sautéed Spinach Variant 83, crafted to please the palate and provide nourishment.",,,,,,,
,Sautéed Spinach Variant 84,,,"A delicious and unique preparation of Sautéed Spinach Variant 84, crafted to please the palate and provide nourishment.",,,,,,,
,Greek Yogurt with Berries Variant 33,,,"A delicious and unique preparation of Greek Yogurt with Berries Variant 33, crafted to please the palate and provide nourishment.",,,,,,,
,Mixed Bean Salad Variant 50,,,"A delicious and unique preparation of Mixed Bean Salad Variant 50, crafted to please the palate and provide nourishment.",,,,,,,
,Greek Yogurt with Berries Variant 34,,,"A delicious and unique preparation of Greek Yogurt with Berries Variant 34, crafted to please the palate and provide nourishment.",,,,,,,
,Sautéed Spinach Variant 85,,,"A delicious and unique preparation of Sautéed Spinach Variant 85, crafted to please the palate and provide nourishment.",,,,,,,
,Mixed Bean Salad Variant 51,,,"A delicious and unique preparation of Mixed Bean Salad Variant 51, crafted to please the palate and provide nourishment.",,,,,,,
